id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood,name,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,timeSignature
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,X&Y,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734e0362c225863f6ae2432651', 'width': 640}",2005-06-07,https://p.scdn.co/mp3-preview/9263804f340b5ab87ac1456a1b104e02fc79b229?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,Calm,Fix You,0 days 00:04:55.533000,0.164,0.209,0.417,0.00196,0.113,-8.74,0.0338,138.178,0.124,4.0
1rUG0qJbwGySkGj9yd1GuJ,Nel bisogno si riconosce il vero amico,Fioretta Rizzo,Nel bisogno si riconosce il vero amico,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cbe07c31ac2df675e4509a1c', 'width': 640}",2019-10-18,https://p.scdn.co/mp3-preview/4b54239b0e4361ddde586e5e04405560cee84857?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1rUG0qJbwGySkGj9yd1GuJ,Calm,Nel bisogno si riconosce il vero amico,0 days 00:01:50.035000,0.992,0.3,0.0845,0.951,0.123,-25.451,0.0485,67.976,0.148,4.0
566yEfNfBoojymRCZRbkxU,howling,mehro,howling,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273869f6b2773ac0a3a44142c73', 'width': 640}",2021-09-22,https://p.scdn.co/mp3-preview/52ce481c4e0beebc50461053a060f1a8a2d5b225?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/566yEfNfBoojymRCZRbkxU,Calm,howling,0 days 00:03:33.720000,0.891,0.496,0.335,0.439,0.113,-11.137,0.0347,75.96,0.207,4.0
3wowypV1ykrIueaXWRRYey,Imperceptible,Nadav Amir-Himmel,Imperceptible,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ae2f61b59301b2822bf8056', 'width': 640}",2021-07-23,https://p.scdn.co/mp3-preview/c6bd56b7fdfbf617bc318d2fa6e969ed4bc8dc93?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3wowypV1ykrIueaXWRRYey,Calm,Imperceptible,0 days 00:02:55.844000,0.993,0.226,0.00928,0.93,0.0898,-26.541,0.0391,199.707,0.117,4.0
3JtiHgyAOj8mvHUi5zR3Sq,Salaio,De Seu,Salaio,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a33b4f2c57942037a51cd3fa', 'width': 640}",2021-03-19,https://p.scdn.co/mp3-preview/2eead946240a108ce4c915cc3f77409c2d31250a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3JtiHgyAOj8mvHUi5zR3Sq,Calm,Salaio,0 days 00:02:36.977000,0.986,0.241,0.0166,0.86,0.112,-32.443,0.0353,69.041,0.0396,3.0
1OlQRV9bOuT0CGCNI225EP,Quiet Stars,Advaitas,Quiet Stars,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739a9e5f12c7680177f74ba530', 'width': 640}",2022-01-27,https://p.scdn.co/mp3-preview/50b0464ab33d15632da8932358296e53f0026230?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1OlQRV9bOuT0CGCNI225EP,Calm,Quiet Stars,0 days 00:01:54.681000,0.993,0.164,0.00981,0.931,0.094,-34.624,0.0545,138.849,0.163,4.0
1OlQRV9bOuT0CGCNI225EP,Quiet Stars,Advaitas,Quiet Stars,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739a9e5f12c7680177f74ba530', 'width': 640}",2022-01-27,https://p.scdn.co/mp3-preview/50b0464ab33d15632da8932358296e53f0026230?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1OlQRV9bOuT0CGCNI225EP,Calm,Quiet Stars,0 days 00:01:54.681000,0.993,0.164,0.00981,0.931,0.094,-34.624,0.0545,138.849,0.163,4.0
0niChogoxtdK17KtHH0jni,Look to the Sea,Aisha Edwards,Look to the Sea,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734a29e586538c7b22b1fd504d', 'width': 640}",2021-11-12,https://p.scdn.co/mp3-preview/f18a88f51acbcf2901c227a5f319ef0050239579?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0niChogoxtdK17KtHH0jni,Calm,Look to the Sea,0 days 00:02:42.295000,0.993,0.301,0.0498,0.924,0.0982,-29.031,0.0342,77.496,0.0643,5.0
2gtgt4HljfLVdXRMPG9QiA,Shared Shelter,Biba Dupont,Shared Shelter,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d5b72b17b8f56e530f4d656a', 'width': 640}",2021-11-05,https://p.scdn.co/mp3-preview/439071d62fd884f5950e8947bfee6e21d740952d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2gtgt4HljfLVdXRMPG9QiA,Calm,Shared Shelter,0 days 00:02:41.724000,0.996,0.349,0.0451,0.953,0.0758,-27.358,0.043,93.299,0.143,3.0
3bfXhbANHZ65viUlQMYtBR,Dvale,Jacob David,Dvale,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27342a03e72fb6240f2d3d02086', 'width': 640}",2019-11-08,,https://open.spotify.com/track/3bfXhbANHZ65viUlQMYtBR,Calm,Dvale,0 days 00:02:59,0.964,0.306,0.164,0.896,0.0973,-28.914,0.0468,119.859,0.0874,4.0
2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,Shawn Mendes,It'll Be Okay,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27372355b30dde4b6ded10ef48c', 'width': 640}",2021-12-01,,https://open.spotify.com/track/2KnLkZ3z7PO3kgVGHGqDpD,Calm,It'll Be Okay,0 days 00:03:42.800000,0.616,0.398,0.286,0.000146,0.0912,-11.881,0.033,78.262,0.0666,4.0
2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,Shawn Mendes,It'll Be Okay,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27372355b30dde4b6ded10ef48c', 'width': 640}",2021-12-01,,https://open.spotify.com/track/2KnLkZ3z7PO3kgVGHGqDpD,Calm,It'll Be Okay,0 days 00:03:42.800000,0.616,0.398,0.286,0.000146,0.0912,-11.881,0.033,78.262,0.0666,4.0
2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,Shawn Mendes,It'll Be Okay,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27372355b30dde4b6ded10ef48c', 'width': 640}",2021-12-01,,https://open.spotify.com/track/2KnLkZ3z7PO3kgVGHGqDpD,Calm,It'll Be Okay,0 days 00:03:42.800000,0.616,0.398,0.286,0.000146,0.0912,-11.881,0.033,78.262,0.0666,4.0
4WF88Pk0JMP7uOpdrd0bDL,Authentic,Chév Asto,Authentic,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733aee2e09745343cd0efd1b72', 'width': 640}",2022-02-13,https://p.scdn.co/mp3-preview/f8af3a15cfc4a71ee234136328571fc4ddcb17f7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4WF88Pk0JMP7uOpdrd0bDL,Calm,Authentic,0 days 00:03:12.375000,0.948,0.215,0.0527,0.899,0.0985,-29.716,0.0314,68.358,0.0462,3.0
3ggQqaU6hdn5udlJEGt5Ut,Beatific,Caius Biel,Beatific,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27388632a1b67234be07de67162', 'width': 640}",2021-06-03,https://p.scdn.co/mp3-preview/4cd74b379f7eb3fa3dd92378dd8883f6f6a4124e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3ggQqaU6hdn5udlJEGt5Ut,Calm,Beatific,0 days 00:03:16.112000,0.968,0.148,0.00832,0.859,0.09,-35.787,0.0396,69.787,0.0765,4.0
3ggQqaU6hdn5udlJEGt5Ut,Beatific,Caius Biel,Beatific,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27388632a1b67234be07de67162', 'width': 640}",2021-06-03,https://p.scdn.co/mp3-preview/4cd74b379f7eb3fa3dd92378dd8883f6f6a4124e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3ggQqaU6hdn5udlJEGt5Ut,Calm,Beatific,0 days 00:03:16.112000,0.968,0.148,0.00832,0.859,0.09,-35.787,0.0396,69.787,0.0765,4.0
5Q58RkKyUafm15Syxg79DW,Sham,"['Amit Trivedi', ""Nikhil D'Souza"", 'Neuman Pinto']",Aisha (Original Motion Picture Soundtrack),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c82a4c10b28c394a59f70c0c', 'width': 640}",2010-07-05,https://p.scdn.co/mp3-preview/6836d7d37f5224e878bd8a8c7f3f1cfec9f34e47?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5Q58RkKyUafm15Syxg79DW,Calm,Sham,0 days 00:04:44.627000,0.827,0.722,0.288,1.06e-05,0.12,-10.767,0.0444,119.899,0.502,4.0
5Q58RkKyUafm15Syxg79DW,Sham,"['Amit Trivedi', ""Nikhil D'Souza"", 'Neuman Pinto']",Aisha (Original Motion Picture Soundtrack),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c82a4c10b28c394a59f70c0c', 'width': 640}",2010-07-05,https://p.scdn.co/mp3-preview/6836d7d37f5224e878bd8a8c7f3f1cfec9f34e47?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5Q58RkKyUafm15Syxg79DW,Calm,Sham,0 days 00:04:44.627000,0.827,0.722,0.288,1.06e-05,0.12,-10.767,0.0444,119.899,0.502,4.0
52INmBPUsLUQ6to3WnGWUm,You,Armaan Malik,You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c3ff35fffb6052a81cec1883', 'width': 640}",2022-01-07,https://p.scdn.co/mp3-preview/4b15b693d84500efcd09f8f55c9b08a05c0f81af?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/52INmBPUsLUQ6to3WnGWUm,Calm,You,0 days 00:03:14.478000,0.776,0.463,0.458,5.47e-05,0.544,-6.705,0.0422,110.052,0.593,4.0
3XpgLBx3TGuDIFV5gUaR0w,Only Hope,Mandy Moore,A Walk To Remember Music From The Motion Picture,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733bb0905210d7c7304d6753d3', 'width': 640}",2002-01-15,https://p.scdn.co/mp3-preview/b584c34786f9b2fbb36252b4f5c8f03be5905d9d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3XpgLBx3TGuDIFV5gUaR0w,Calm,Only Hope,0 days 00:03:53.307000,0.876,0.246,0.301,1.19e-05,0.109,-8.714,0.0281,77.572,0.193,3.0
3CQN71R8GSjtdBKodHBai2,Lämna,Lo Mimieux,Lämna,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27358073e7b0b58a529b8cf2bc6', 'width': 640}",2021-10-22,https://p.scdn.co/mp3-preview/08aec853f376ffcca47d006130ba45ec794d4bba?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3CQN71R8GSjtdBKodHBai2,Calm,Lämna,0 days 00:03:15.500000,0.994,0.289,0.015,0.908,0.103,-32.188,0.0609,61.393,0.259,4.0
4v2zzo3kQO0zSniW39Qc6b,Merci et Désolé,Ricard Paul,Merci et Désolé,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d9ed0003773ffc37d061bb88', 'width': 640}",2022-05-13,https://p.scdn.co/mp3-preview/cb4f08eca4bc5f128aadd4740b7eb885cd28749c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4v2zzo3kQO0zSniW39Qc6b,Calm,Merci et Désolé,0 days 00:02:45.666000,0.971,0.318,0.0601,0.936,0.11,-28.7,0.0309,97.792,0.17,4.0
1Vv5St0rzB3054EvkADdQi,Jocelyn,Lost Wings,Jocelyn,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a7852590681540e8a33bd41e', 'width': 640}",2019-05-04,https://p.scdn.co/mp3-preview/4a73dcf17faa251e7a34e511bda8a4e8d11bff1f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1Vv5St0rzB3054EvkADdQi,Calm,Jocelyn,0 days 00:02:26.031000,0.89,0.241,0.0178,0.867,0.17,-26.071,0.0411,105.319,0.0284,4.0
7vptmeNwSEVkcwDdqk7UQO,Lauren,Men I Trust,Lauren,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734bf3b48e615335264b9fcb22', 'width': 640}",2016-06-13,https://p.scdn.co/mp3-preview/0acc1d262f4357126573af38fa5424a74bd23016?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7vptmeNwSEVkcwDdqk7UQO,Calm,Lauren,0 days 00:03:38.211000,0.777,0.762,0.503,0.17,0.115,-9.397,0.0308,96.999,0.558,4.0
12fP6KSs4CyLE6MnVs2VLc,Waiting For You,Lavendle,Waiting For You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d377cf269f014057f12ce3e3', 'width': 640}",2021-03-19,https://p.scdn.co/mp3-preview/d19f40cbb51f93e00bdcdf8a0d2e5cb3c69ba041?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/12fP6KSs4CyLE6MnVs2VLc,Calm,Waiting For You,0 days 00:02:27.750000,0.994,0.456,0.00698,0.961,0.121,-32.483,0.0976,68.92,0.321,3.0
6d1XH0OKwZVbITLqPoToDg,Starry Sky,April Baxter,Starry Sky,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273df571b13fb4249d1aa00415c', 'width': 640}",2022-02-18,https://p.scdn.co/mp3-preview/6a74aa803ff95ca9b3dae2a7c02016153e8a7007?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6d1XH0OKwZVbITLqPoToDg,Calm,Starry Sky,0 days 00:02:20,0.991,0.563,0.0253,0.831,0.089,-25.218,0.0437,108.367,0.0987,4.0
6j6bxCtwV7aw6cQk9HVTor,Sioux,Olim,MFWT Vol.2,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ae958f84d0ef322c0a75910d', 'width': 640}",2020-09-08,https://p.scdn.co/mp3-preview/3bf14394f2bfc30093055f5ff8731a77472c775a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6j6bxCtwV7aw6cQk9HVTor,Calm,Sioux,0 days 00:02:06.857000,0.995,0.699,0.0418,0.93,0.0791,-26.124,0.0528,105.03,0.115,4.0
4CxFN5zON70B3VOPBYbd6P,you were good to me,"['Jeremy Zucker', 'Chelsea Cutler']",brent,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d841ad4d4aa791514d7e9758', 'width': 640}",2019-05-03,,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P,Calm,you were good to me,0 days 00:03:39.147000,0.913,0.561,0.0848,2.62e-05,0.112,-15.099,0.0404,102.128,0.206,4.0
4CxFN5zON70B3VOPBYbd6P,you were good to me,"['Jeremy Zucker', 'Chelsea Cutler']",brent,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d841ad4d4aa791514d7e9758', 'width': 640}",2019-05-03,,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P,Calm,you were good to me,0 days 00:03:39.147000,0.913,0.561,0.0848,2.62e-05,0.112,-15.099,0.0404,102.128,0.206,4.0
5VMKVWjfxPHFeLa3eWZFec,1.6.18,A. Blomqvist,1.6.18,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b04b086b10b2eea3db40bf81', 'width': 640}",2022-02-04,,https://open.spotify.com/track/5VMKVWjfxPHFeLa3eWZFec,Calm,1.6.18,0 days 00:02:29.894000,0.958,0.39,0.106,0.937,0.125,-30.02,0.0491,149.88,0.279,3.0
2y5ndtKSNhKxhAmnrDbuIg,I Mellanrummen,Lo Mimieux,I Mellanrummen,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aa7e4b7ebc6d9dd92668b45e', 'width': 640}",2021-05-14,https://p.scdn.co/mp3-preview/555703a648156f273974dc1cd5ed1b4e7e0a9a4f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2y5ndtKSNhKxhAmnrDbuIg,Calm,I Mellanrummen,0 days 00:02:09.012000,0.995,0.647,0.054,0.982,0.104,-21.926,0.047,109.408,0.155,4.0
5iCY0TXNImK4hyKfcplQsg,Baarishein,Anuv Jain,Baarishein,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27361694f071d402a10931d671e', 'width': 640}",2018-01-12,https://p.scdn.co/mp3-preview/66896f23a4c6c334e6fd2a7f5f3faa2e894df43e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5iCY0TXNImK4hyKfcplQsg,Calm,Baarishein,0 days 00:03:27.310000,0.926,0.475,0.124,0.0,0.0972,-9.463,0.0444,94.42,0.19,4.0
5iCY0TXNImK4hyKfcplQsg,Baarishein,Anuv Jain,Baarishein,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27361694f071d402a10931d671e', 'width': 640}",2018-01-12,https://p.scdn.co/mp3-preview/66896f23a4c6c334e6fd2a7f5f3faa2e894df43e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5iCY0TXNImK4hyKfcplQsg,Calm,Baarishein,0 days 00:03:27.310000,0.926,0.475,0.124,0.0,0.0972,-9.463,0.0444,94.42,0.19,4.0
3TFkBg4Ykbemy3QeIztw70,Clear Day,Ima Rayner,Clear Day,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273276f0f2f9d1159f08f58095d', 'width': 640}",2021-12-03,https://p.scdn.co/mp3-preview/d420fcdf428c8b08831672cc8fefaa8602750a4e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3TFkBg4Ykbemy3QeIztw70,Calm,Clear Day,0 days 00:02:45,0.991,0.372,0.0407,0.946,0.101,-29.75,0.0489,81.931,0.0564,3.0
4LgzLdKvlp9PxacJFVdwNI,Ornaments,John Crome,Ornaments,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273685391e7844e6f7ff418fa88', 'width': 640}",2022-02-11,https://p.scdn.co/mp3-preview/a43ddc40908c2ac9d94031d279a7319509c25344?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4LgzLdKvlp9PxacJFVdwNI,Calm,Ornaments,0 days 00:03:34.125000,0.986,0.466,0.116,0.909,0.114,-26.321,0.0518,86.856,0.343,4.0
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"['Taylor Swift', 'Bon Iver']",folklore,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc', 'width': 640}",2020-07-24,,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,Calm,exile (feat. Bon Iver),0 days 00:04:45.634000,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,0.152,4.0
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"['Taylor Swift', 'Bon Iver']",folklore,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc', 'width': 640}",2020-07-24,,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,Calm,exile (feat. Bon Iver),0 days 00:04:45.634000,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,0.152,4.0
4jklfyp9aW2xX8oUp7Z8gA,Felt Improv No. 25,Niall Byrne,Felt Improv No. 25,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a16075c79dd036beced02a4a', 'width': 640}",2021-11-26,https://p.scdn.co/mp3-preview/c3b297207447f8b10eb8ebb0093983ff0e2c288b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4jklfyp9aW2xX8oUp7Z8gA,Calm,Felt Improv No. 25,0 days 00:02:55.420000,0.988,0.328,0.0415,0.939,0.0988,-30.13,0.0422,112.619,0.108,3.0
5iuWWNhVwmcbSJ5qTuYd9H,Thank You,Lennon Stella,Thank You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dad650ba73ae709b8004aa56', 'width': 640}",2022-03-02,https://p.scdn.co/mp3-preview/75b98129e29f66a3e5bd0e4f00da7b8c945a6fe7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5iuWWNhVwmcbSJ5qTuYd9H,Calm,Thank You,0 days 00:03:36.111000,0.928,0.493,0.11,9.81e-06,0.11,-9.766,0.0374,135.957,0.145,4.0
33kX0nz5uT0zqq3EYWvUjf,Aestate Nocte,Ferdinando Zetticci,Aestate Nocte,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273eaef27e9c102004270cf73ac', 'width': 640}",2021-06-18,https://p.scdn.co/mp3-preview/934fc72f6a62cfa2675d7d36704af3efcf3ff98d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/33kX0nz5uT0zqq3EYWvUjf,Calm,Aestate Nocte,0 days 00:03:24.500000,0.989,0.0642,0.0108,0.939,0.0911,-32.255,0.0411,53.548,0.0862,3.0
33kX0nz5uT0zqq3EYWvUjf,Aestate Nocte,Ferdinando Zetticci,Aestate Nocte,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273eaef27e9c102004270cf73ac', 'width': 640}",2021-06-18,https://p.scdn.co/mp3-preview/934fc72f6a62cfa2675d7d36704af3efcf3ff98d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/33kX0nz5uT0zqq3EYWvUjf,Calm,Aestate Nocte,0 days 00:03:24.500000,0.989,0.0642,0.0108,0.939,0.0911,-32.255,0.0411,53.548,0.0862,3.0
7onCPDRFcCglFj03sdUhf9,What We Hope For,Daniel Schrage,What We Hope For,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730a7e6fa0a7f3cf3e9db2c102', 'width': 640}",2022-04-15,https://p.scdn.co/mp3-preview/2ce94c8bf264ecf6b92cb2cdd488622bdac30396?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7onCPDRFcCglFj03sdUhf9,Calm,What We Hope For,0 days 00:03:16,0.993,0.27,0.0573,0.923,0.095,-31.701,0.0393,186.003,0.136,3.0
0BoqkSGAGK4hDsf4coC1IE,Meraviglia,Porch Upright,Meraviglia,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273604405a2b00eb8814322739f', 'width': 640}",2022-03-11,https://p.scdn.co/mp3-preview/e7dd1fe5d74835cf5e24d8b24dcd5e4739083f2d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0BoqkSGAGK4hDsf4coC1IE,Calm,Meraviglia,0 days 00:01:51.493000,0.989,0.522,0.0661,0.969,0.106,-23.592,0.0692,143.458,0.259,4.0
16LPouz5bGb5gh4jerSRYi,Luz,Reivaj Ebol,Luz,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736d422a6c5dad97ee4bd1a9aa', 'width': 640}",2021-12-03,https://p.scdn.co/mp3-preview/c1eacce5d279f003f81431873e10c9c5612576ed?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/16LPouz5bGb5gh4jerSRYi,Calm,Luz,0 days 00:02:33.184000,0.994,0.432,0.122,0.855,0.105,-24.699,0.0402,133.597,0.391,4.0
11Ipu3bo6eWoa9TiiOEJ0I,Augury,Anne Franco,Augury,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27358493765599b5919794ae495', 'width': 640}",2021-07-16,https://p.scdn.co/mp3-preview/cd0d33940ac2c2df5ed69db85e31bc8007222eba?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/11Ipu3bo6eWoa9TiiOEJ0I,Calm,Augury,0 days 00:02:40.653000,0.995,0.48,0.0275,0.945,0.111,-27.765,0.0443,83.941,0.231,3.0
7wPVzWQgjEN4E5c7igQnHb,The Little Things You Do (feat. Anushka Manchanda),"['Mikey McCleary', 'Anushka Manchanda']",TV Dinners,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735f4e3e4b9eb6183a08b11798', 'width': 640}",2014-07-23,https://p.scdn.co/mp3-preview/98d00c789b680185245a1ca9b1a18ca2276db1ce?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7wPVzWQgjEN4E5c7igQnHb,Calm,The Little Things You Do (feat. Anushka Manchanda),0 days 00:02:43.411000,0.872,0.616,0.226,6.44e-05,0.111,-11.857,0.049,159.827,0.32,3.0
2LxskIBEuhVXVpl0w4WLne,Calm,Amber Glow,Calm,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273db1605658e694f6df05ff261', 'width': 640}",2021-10-29,https://p.scdn.co/mp3-preview/aca38d7244f071e8a9d2f6a0f3617681ab334e42?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2LxskIBEuhVXVpl0w4WLne,Calm,Calm,0 days 00:02:59.750000,0.929,0.214,0.00434,0.827,0.111,-29.561,0.0437,64.574,0.0677,3.0
2LxskIBEuhVXVpl0w4WLne,Calm,Amber Glow,Calm,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273db1605658e694f6df05ff261', 'width': 640}",2021-10-29,https://p.scdn.co/mp3-preview/aca38d7244f071e8a9d2f6a0f3617681ab334e42?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2LxskIBEuhVXVpl0w4WLne,Calm,Calm,0 days 00:02:59.750000,0.929,0.214,0.00434,0.827,0.111,-29.561,0.0437,64.574,0.0677,3.0
7uC95ammTjIPwrMYb8YOkz,Ethereal,Nolan Khan,Ethereal,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27304b1c9efa2afa13da1fc5afa', 'width': 640}",2022-01-21,https://p.scdn.co/mp3-preview/7e739d9283c4556e76689c59472fb1874efdb6e3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7uC95ammTjIPwrMYb8YOkz,Calm,Ethereal,0 days 00:02:05.785000,0.995,0.57,0.0931,0.934,0.129,-23.512,0.0455,114.736,0.321,5.0
1vVTdcJysPKWDwutqELNTg,100 words,Prateek Kuhad,cold / mess,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737d9929bba6474ab021944e9b', 'width': 640}",2018-07-13,,https://open.spotify.com/track/1vVTdcJysPKWDwutqELNTg,Calm,100 words,0 days 00:03:30.420000,0.887,0.468,0.438,0.368,0.114,-14.575,0.0347,76.139,0.58,4.0
4cWtWIuQgQF5Tvn7PfqHzA,Emeralds,Pontus De Bjorn,Emeralds,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732c3303e73f802ae4c386b986', 'width': 640}",2022-01-21,https://p.scdn.co/mp3-preview/9c3b1be47577bb6b5aa4c06c0e1a3ee6595b6489?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4cWtWIuQgQF5Tvn7PfqHzA,Calm,Emeralds,0 days 00:02:45.773000,0.992,0.432,0.073,0.944,0.107,-23.2,0.0404,115.435,0.188,3.0
