id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
1acp6dHMivSQiyQliLmYQN,mpb,O Barco - Versão Sarau Edit,Toni Ferreira,Toni Ferreira,https://i.scdn.co/image/ab67616d0000b273e41b0f2286779d1fdaf78f17,2013-01-01,,https://open.spotify.com/track/1acp6dHMivSQiyQliLmYQN,0.85,0.487,0.183,0.000629,0.0953,-13.844,0.0357,98.975,0.262,Depressed
2tVy7vsdlwdWJ2D0lYFZK3,mpb,Tudo Dói,Gal Costa,Recanto,https://i.scdn.co/image/ab67616d0000b273861e9a6657232785f11b9085,2011-01-01,,https://open.spotify.com/track/2tVy7vsdlwdWJ2D0lYFZK3,0.682,0.624,0.222,0.0,0.211,-14.852,0.211,94.657,0.121,Depressed
1PGNI3f5Ui2efsJ707WBR8,mpb,Juritis e Borboletas,Geraldo Azevedo,Geraldo Azevedo,https://i.scdn.co/image/ab67616d0000b27389f282d66eb7c497a3f0bf84,2013-08-05,,https://open.spotify.com/track/1PGNI3f5Ui2efsJ707WBR8,0.257,0.378,0.276,0.000695,0.132,-14.432,0.0303,104.94,0.068,Depressed
70dA9CKrbuxvQppw8wBE8h,mpb,Vive,Djavan,Rua Dos Amores,https://i.scdn.co/image/ab67616d0000b273489e681394d0eeb6cf294852,2012-01-01,,https://open.spotify.com/track/70dA9CKrbuxvQppw8wBE8h,0.889,0.739,0.253,0.00121,0.0972,-12.811,0.0463,75.012,0.188,Depressed
3keZP9msBTP7DhCMT3L2D2,mpb,Autotune Auterótico,Gal Costa,Recanto,https://i.scdn.co/image/ab67616d0000b273861e9a6657232785f11b9085,2011-01-01,,https://open.spotify.com/track/3keZP9msBTP7DhCMT3L2D2,0.608,0.689,0.309,9.46e-06,0.362,-13.403,0.0616,96.154,0.407,Depressed
0c0X4p4fER8ldFSHBLRkWQ,new-age,Morphing Thru Time,Enigma,"Le Roi Est Mort, Vive Le Roi!",https://i.scdn.co/image/ab67616d0000b273b0d5f66b1161bf883a600114,1996-11-26,,https://open.spotify.com/track/0c0X4p4fER8ldFSHBLRkWQ,0.102,0.32,0.605,0.0606,0.578,-9.404,0.0467,147.534,0.212,Depressed
0TRMx2NbVC2PpwwBYvlY7Z,new-age,The Mummers' Dance,Loreena McKennitt,Cuarto Milenio - Deluxe,https://i.scdn.co/image/ab67616d0000b273c8031f48d3263680998c0246,2010-01-01,,https://open.spotify.com/track/0TRMx2NbVC2PpwwBYvlY7Z,0.4,0.547,0.432,0.142,0.102,-12.028,0.0292,120.266,0.294,Depressed
0Jurdt6O6gK3b6Im0qMTTp,new-age,Gaia,Kitaro,The Ultimate Kitaro Collection: Silk Road Journey,https://i.scdn.co/image/ab67616d0000b273459c4c56ad4b5a0e3a838a5f,2012-08-14,https://p.scdn.co/mp3-preview/926eb45a3447669cd077c59d2611cc3b02214f94?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0Jurdt6O6gK3b6Im0qMTTp,0.516,0.338,0.455,0.715,0.107,-14.88,0.0619,139.871,0.104,Depressed
6IeYKdrh2KqmVW8w6ZvFZj,new-age,The Mermaid,Yanni,The Very Best Of Yanni,https://i.scdn.co/image/ab67616d0000b27348bf53e041d238570f3cad1b,2000,https://p.scdn.co/mp3-preview/2bbe723c45bf9f7e44a4c65a7ceacdb12a5b604e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6IeYKdrh2KqmVW8w6ZvFZj,0.462,0.535,0.256,0.0347,0.364,-13.477,0.0318,86.906,0.118,Depressed
0PNH9wUU3GobBj2zGDU8Xc,new-age,Mother,ERA,Era I 2002,https://i.scdn.co/image/ab67616d0000b2733d09e94f31e05892296b8fd4,2002-01-01,,https://open.spotify.com/track/0PNH9wUU3GobBj2zGDU8Xc,0.367,0.41,0.435,0.0919,0.14,-11.487,0.0392,88.77,0.176,Depressed
0zez9sJ58mkv8OHRufvDob,new-age,Full Moon Magic,Medwyn Goodall,Moon Goddess,https://i.scdn.co/image/ab67616d0000b27389d4c0f9dd95460342343935,1996-01-01,,https://open.spotify.com/track/0zez9sJ58mkv8OHRufvDob,0.507,0.636,0.254,0.19,0.0761,-15.98,0.0255,126.903,0.246,Depressed
31ccqcRAE6xrDJDGb2mxP5,new-age,Enae Volare Mezzo,ERA,The Very Best Of,https://i.scdn.co/image/ab67616d0000b273525c18da6d07da093bd3b740,2004-01-01,,https://open.spotify.com/track/31ccqcRAE6xrDJDGb2mxP5,0.0762,0.661,0.789,0.124,0.153,-5.166,0.0284,94.765,0.418,Depressed
2vW8AUf3saGQxTchf7Jlo9,new-age,Nirvana,Elbosco,Angelis,https://i.scdn.co/image/ab67616d0000b273b1419d119ad17fb67ea1164e,2000-01-01,https://p.scdn.co/mp3-preview/c20c4744f553f89786a569931df0b66ac3ad471e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2vW8AUf3saGQxTchf7Jlo9,0.313,0.642,0.565,0.447,0.129,-11.734,0.0351,97.984,0.157,Depressed
4Z5nS6xULYNrzJFbx1sft2,new-age,Lotus,"Rolf Løvland,Secret Garden,John Finucane,Irish Film Orchestra",Earthsongs,https://i.scdn.co/image/ab67616d0000b27353d702ecc9d862f727d7a73c,2005-01-01,,https://open.spotify.com/track/4Z5nS6xULYNrzJFbx1sft2,0.771,0.238,0.233,0.896,0.27,-13.442,0.0355,80.598,0.0395,Depressed
